번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
30,항공기 내 무기 반입 및 위험물 적재에 관한 연계 규제로 옳은 것을 모두 고른 것은?,"ㄱ. (안전법) 항공운송사업자가 위험물을 운송하려는 경우 포장, 표시 등에 관하여 장관의 허가를 받아야 한다.
ㄴ. (보안법) 무기를 소지하고 항공기에 탑승하려는 자는 소속 기관장의 허가만으로 자유롭게 탑승할 수 있다.
ㄷ. (보안법) 무기 탑승 승인을 받은 경우, 해당 항공운송사업자는 탑승 전 기장에게 무기 탑승자의 좌석 등을 미리 알려야 한다.
ㄹ. (시설법) 위험물을 탑재한 항공기는 공항 내 지정된 위험물 전용 격리 주기장을 이용해야 한다.","ㄱ, ㄴ, ㄷ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,"정답: 2
해설: (ㄴ) 무기 소지 탑승 시 소속 기관장의 허가만으로는 불가하며, 항공보안법 제14조에 따라 반드시 '관할 지방항공청장'의 사전 승인을 받아야 합니다."
31,항공종사자의 자격 취소 및 업무 정지 사유와 법령의 연결이 가장 옳지 않은 것은?,,(안전법) 항공기 조종사가 주류 기준(0.02%)을 초과한 상태로 비행업무를 수행한 경우 자격증명이 필수적으로 취소된다.,(안전법) 항공정비사가 고의나 중대한 과실로 항공기 정비 업무를 소홀히 하여 사고를 유발한 경우 자격증명 취소 또는 1년 이내의 효력 정지 대상이다.,"(보안법) 운항관리사가 자격증명 효력 정지 기간에 부정한 방법으로 보안구역 출입증을 발급받은 경우, 보안법에 따라 즉시 5년 이하의 징역에 처해진다.","(사업법) 운송사업자 소속 기장이 운송약관을 위반하여 여객에게 손해를 입힌 경우, 장관은 해당 기장의 비행 자격증명을 취소하여야 한다.",4,"정답: 4
해설: 운송약관 위반은 사업자와 승객 간의 민사/사업적 계약 문제로 과태료나 사업적 제재 대상이 될 수 있으나, 기술적 능력을 증명하는 조종사 '자격증명' 자체를 취소하는 법정 사유(안전법)에는 해당하지 않습니다."
32,공항개발 및 실시계획에 관한 4법 통합 해석으로 옳지 않은 것은?,,(시설법) 장관이 직접 공항개발사업을 시행하는 경우 실시계획을 수립하여 관보에 고시해야 한다.,(사업법) 공항개발 실시계획에 포함된 상업시설 용지에 항공기정비업(사업법상) 건물을 신축하려는 자는 공항시설법에 따른 절차와 별도로 해당 사업을 등록해야 한다.,(보안법) 신공항 건설 시 여객터미널의 설계 도면 등은 항공보안 확보를 위해 대테러 관점에서 국가항공보안계획에 부합하는지 사전 검토되어야 한다.,"(시설법) 국가 외의 사업시행자가 실시계획 승인을 받으면, 토지보상법에 따른 공익사업 인정은 별개이므로 토지 수용을 위해 국토교통부장관의 사업인정을 별도로 다시 받아야 한다.",4,"정답: 4
해설: 공항시설법 제12조(토지등의 수용 및 사용) 등에 따라 실시계획이 수립되거나 승인·고시된 때에는 「공익사업을 위한 토지 등의 취득 및 보상에 관한 법률」에 따른 사업인정 및 고시가 있는 것으로 '의제(간주)'되므로 별도로 받을 필요가 없습니다."
33,임대차(Lease) 및 전세기 운항에 대한 복합 법령 해석으로 적절한 것은?,,"(사업/안전) 건식임대(Dry Lease)로 항공기만 빌려온 경우, 해당 기체를 자사 노선에 투입하려면 안전법상 변경된 운영기준에 대한 장관의 인가와 감항성 점검을 거쳐야 한다.","(사업/보안) 습식임대(Wet Lease)로 승무원까지 함께 빌려와 내 이름(편명)으로 운항하는 경우, 탑승 승객 보안검색에 대한 법적 책임은 빌려준 외국 항공사에 100% 귀속된다.","(시설/사업) 외국인 사업자가 전세기를 띄워 국내 공항에 취항하려는 경우, 공항시설 사용료가 면제되며 장관의 노선 허가만 받으면 즉각 운항이 가능하다.","(안전/시설) 전세기가 고장으로 공항 활주로를 무단 점유한 채 이륙하지 못하는 경우, 공항운영자는 해당 기체의 소유권을 박탈하고 임의로 해체할 수 있다.",1,"정답: 1
해설: 새로운 기종이나 항공기를 도입(건식임대 포함)하여 노선에 투입하려는 경우, 안전운항체계(운영기준 등) 변경 인가와 감항성 점검 등을 거치는 것이 안전법상 필수입니다. (습식임대 보안책임은 내 이름으로 운항하므로 '나(임차인)'에게 있음)"
34,다음 <보기>의 상황에서 위반된 법령 조항으로 옳게 짝지어진 것은?,"상황: X항공사의 운항관리사 A는 야간 근무 중 혈중알코올농도 0.05% 상태로 운항통제 업무를 수행하다 적발되었다. 한편, 해당 편의 기장 B는 이륙 전 점검에서 양쪽 엔진 중 하나의 유압 장치 고장을 인지하였으나 일정을 맞추기 위해 정비규정(최소장비목록)을 위반하고 임의로 이륙을 강행하였다.",(A: 항공안전법 위반) - (B: 항공보안법 위반),(A: 항공보안법 위반) - (B: 항공사업법 위반),(A: 항공안전법 위반) - (B: 항공안전법 위반),(A: 공항시설법 위반) - (B: 항공사업법 위반),3,"정답: 3
해설: 운항관리사의 주류 섭취 상태 업무 수행(혈중알코올농도 0.02% 이상)은 항공안전법 제57조 위반이며, 기장이 고장을 인지하고도 감항성을 확인하지 않은 채 운항을 강행한 것 역시 항공안전법 제61조(기장의 운항 전 확인 등) 위반입니다."
35,"항공 4법상 각종 수수료, 과징금, 이행강제금 제도의 설명 중 가장 옳지 않은 것은?",,(사업법) 사업면허 취소를 갈음하는 과징금 납부 기한이 지났음에도 납부하지 않은 경우 국세 체납처분의 예에 따라 강제 징수한다.,"(시설법) 공항개발사업의 실시계획을 위반하여 부정한 건축을 한 자에 대해 장관은 원상회복을 명할 수 있으며, 이행하지 않으면 행정대집행을 할 수 있다.",(안전법) 항공기 소유권 이전 등록 말소 신청 기한을 어긴 경우 과태료가 부과된다.,(보안법) 공항운영자는 보안통제구역 무단출입자에 대해 보안법상 즉결심판 회부 권한과 함께 단독으로 최대 1천만원의 '자체 이행강제금'을 징수할 수 있는 행정 권한을 가진다.,4,"정답: 4
해설: 보안통제구역 무단출입자에 대한 과태료나 벌칙(징역/벌금) 부과 권한은 사법기관 및 국토교통부장관에게 있으며, 공항운영자(공항공사 등 사기업)가 자체적으로 이행강제금을 징수할 법적 행정 권한은 없습니다."
36,운항 중인 항공기 내에서의 행위에 관한 통합적 권한/책임 구조로 옳지 않은 것은?,,"(보안/안전) 승객이 화장실에 숨어 전자기기를 이용해 관제 통신을 고의로 방해하는 경우, 항공보안법(직무집행방해)과 전파법 등의 처벌을 동시에 받을 수 있다.",(사업/안전) 객실승무원은 기내 난동 상황 발생 시 기장의 지휘를 받아 난동 승객을 물리적으로 포박하는 데 협조할 의무가 있다.,"(보안/시설) 항공기 내 난동으로 교체 공항에 비상 착륙한 경우, 해당 승객을 사법당국에 신속히 인계하기 위해 공항운영자는 해당 기체의 계류장 위치를 최우선으로 배정해야 한다.","(안전/사업) 기내 난동 승객을 제압하던 중 발생한 정당방위적 폭력에 대해, 기장은 항공사업법상 여객보호 의무 위반으로 사업면허 취소의 직접적 책임을 진다.",4,"정답: 4
해설: 기장과 승무원이 기내 안전과 보안을 위해 법(보안법)에 따라 적법하게 난동 승객을 제압한 행위는 정당행위로 보호받으며, 사업면허 취소나 여객보호 의무 위반으로 간주되지 않습니다."
37,드론(무인비행장치) 및 UAM 도심항공교통의 규제 연계 시나리오 중 가장 적합한 것은?,,"(안전/시설) 25kg 초과 무인동력비행장치를 비행장 장애물 제한표면 내에서 띄우려면, 안전법상 장치 신고 및 조종자 증명과 함께 시설법상/안전법상 관할청의 비행승인이 모두 충족되어야 한다.",(사업/안전) UAM 기체를 활용해 유상으로 택시업을 하려는 경우 초경량비행장치 사용사업으로만 등록하면 여객 100명까지 탑승이 가능하다.,"(보안/시설) 드론이 공항 계류장에 무단 침입하여 항공기 이착륙을 방해한 경우, 보안법이 아닌 오직 시설법상 '영업방해'로만 처벌된다.","(안전/사업) 영리 목적의 드론 배송 사업자는 책임보험에 가입해야 하나, 만일 비영리 목적으로 개인 농장에 비료를 뿌리는 경우는 항공안전법상 장치 신고가 무조건 면제된다.",1,"정답: 1
해설: 중량 25kg 초과의 드론은 신고 및 자격증명 대상이며, 관제권/장애물 제한표면 내 비행 시에는 안전법령에 따른 비행승인(또는 관제기관 동의)을 엄격히 받아야 합니다."
38,정비 및 감항성 유지 규제 체계에 대한 설명으로 가장 옳지 않은 것은?,,(안전법) 항공운송사업자는 장관으로부터 정비규정을 인가받아 이에 따라 항공기를 정비해야 한다.,(사업/시설) 항공정비업 등록을 한 자가 공항 내에서 정비 작업을 수행하려면 공항시설법에 따른 공항 구내영업 승인을 별도로 받아야 하는 경우가 있다.,"(안전법) 외국의 인가된 정비조직에서 항공기를 정비하고 해당 국가 정부가 발행한 증명서를 첨부한 경우, 대한민국 장관이 인정한 것으로 보아 정비확인을 갈음할 수 있다.",(보안법) 공항 내 정비구역(격납고)은 보안 목적상 예외 없이 여객터미널 탑승구역과 동일한 수준의 '승객 X-ray 보안검색대'를 의무 설치하여 정비사를 검색해야 한다.,4,"정답: 4
해설: 정비구역(계류장/격납고 구역 등)은 보호구역(보안통제구역 등)으로 지정되어 출입증 확인 및 보안검색을 실시하나, 여객이 통과하는 탑승검색대와 완전히 동일한 형태를 격납고마다 법적으로 의무 설치해야 하는 것은 아니며 국가항공보안계획에 따른 종사자 출입통제 초소를 운영합니다."
39,항공교통관제(ATC)와 공역 관리에 대한 4법 연계 문제로 옳은 것은?,,"(안전/시설) 비행정보구역(FIR)의 지정은 공항시설법에 따르며, 관제권의 지정은 항공안전법에 따른다.","(안전법) 관제사는 기상 악화 시 기장의 이륙 요청을 임의로 거절할 수 없으며, 조종사가 결심하면 무조건 이륙 허가를 내주어야 한다.",(보안법) 관제탑 내부는 항공기 운항의 핵심 시설이므로 항공보안법상 '보안통제구역'으로 지정되어 엄격한 출입 통제가 이루어진다.,(사업/시설) 항공사가 장관으로부터 배분받은 정기 노선을 취항하려면 관제 기관의 스케줄 인가 없이 자유롭게 이착륙 시간을 정하여 비행할 수 있다.,3,"정답: 3
해설: 관제탑, 레이더실 등 항행안전에 직결되는 핵심 시설은 항공보안법령상 가장 높은 보안 수준이 요구되는 '보안통제구역'으로 지정되어 일반인의 출입이 엄격히 금지됩니다. (비행정보구역과 관제권 모두 항공안전법 등에 의해 지정됨)"
40,항공 4법 벌칙 중 범죄의 객체와 처벌 기준의 연결이 가장 잘못된 것은?,,(보안법) 운항 중인 항공기를 탈취하거나 강제로 방향을 전환하게 한 자 - 무기 또는 7년 이상의 징역,(안전법) 거짓이나 부정한 방법으로 항공기 등록을 한 자 - 3년 이하의 징역 또는 3천만원 이하의 벌금,(시설법) 정당한 사유 없이 비행장시설 등을 훼손하여 위험을 발생시킨 자 - 2년 이상의 유기징역,(사업법) 장관의 인가 없이 국제항공운송사업 여객 운임을 변경하여 징수한 항공사 임원 - 10년 이하의 징역 및 전재산 몰수,4,"정답: 4
해설: 운임 인가 위반 등 사업법상 경제/행정적 위반은 과태료나 사업정지, 벌금형 등의 제재를 받지만, '10년 이하 징역 및 전재산 몰수'와 같은 반국가 범죄 수준의 강력한 처벌이 적용되지는 않습니다."
41,정기항공운송사업자의 항공기 멸실 시 각 법령에 따른 조치 및 효과로 가장 옳지 않은 것은?,,(안전법) 해당 항공기가 멸실된 경우 소유자 등은 15일 이내에 장관에게 등록 말소를 신청하여야 한다.,"(보안법) 해당 기체의 등록이 말소되면, 당해 기체에 대한 자체보안계획의 이행 의무도 자연히 소멸된다.","(사업법) 사업자가 보유한 유일한 항공기가 멸실된 경우, 6개월 이내에 대체 항공기를 확보하지 못하면 장관은 사업면허를 취소할 수 있다.","(시설법) 멸실된 기체의 잔해가 공항 이동지역에 방치된 경우, 공항운영자는 장관의 승인 없이 즉시 직권으로 기체를 소각할 수 있다.",4,"정답: 4
해설: 공항시설법에 따라 공항운영자가 공항의 안전에 지장을 주는 장애물이나 방치된 기체를 이동시킬 것을 명할 수는 있으나, 타인의 재산인 항공기 잔해를 임의로 즉시 소각할 법적 권한은 없습니다."
42,항공종사자의 피로 관리 및 승무 시간 제한에 관한 4법 통합 규정으로 옳지 않은 것은?,,(사업/안전) 항공운송사업자는 소속 조종사 및 객실승무원의 피로를 예방하기 위해 피로관리프로그램을 마련하여 장관의 승인을 받아야 한다.,"(안전법) 기장이 야간 비행을 포함한 연속된 비행으로 최대 승무 시간을 초과할 위기에 처한 경우, 어떠한 비상 상황에서도 초과 비행은 원천 금지된다.","(보안/안전) 비행 중 객실승무원이 심한 피로를 호소하여 법정 최소 인원수 미만이 될 경우, 기내 무장 보안요원(Air Marshal)이 객실승무원 역할을 공식 대체할 수 없다.","(사업법) 사업용 항공기를 조종하는 기장이 피로로 인해 운항을 거부한 경우, 운송사업자는 이를 이유로 기장에게 불이익한 처분을 해서는 아니 된다.",2,"정답: 2
해설: 기상은 악화되거나 교체공항으로 비상 회항하는 등 예기치 못한 비상 상황(Unforeseen operational circumstance)이 발생한 경우, 안전법상 예외적으로 기장의 재량과 장관 보고하에 제한적인 승무 시간 연장이 허용됩니다."
43,여객 및 수하물에 대한 보안검색의 법적 체계에 대한 설명 중 가장 적절한 것은?,,(안전법) 항공기에 적재되는 위탁수하물의 보안검색 장비는 모두 항공안전법상 '항행안전시설'로 분류되어 설치 검사를 받는다.,"(보안법) 항공운송사업자는 보안검색 업무를 경비업법에 따른 특수경비업자에게 위탁할 수 있으며, 이 경우 위탁업체 직원이 보안검색을 수행한다.",(시설법) 보안검색에 불응하는 승객에 대해 공항운영자는 공항시설법상 강제 퇴거 조치를 내릴 수 있으나 탑승 거절 권한은 없다.,"(사업법) 보안검색 지연으로 여객이 항공편을 놓친 경우, 이는 전적으로 항공사의 과실이므로 운송약관상 전액 환불 및 보상 의무가 발생한다.",2,"정답: 2
해설: 항공보안법 제15조에 따라 일차적 보안검색 주체는 항공운송사업자이나, 이를 규정된 요건을 갖춘 특수경비업체 등 외부 전문 기관에 합법적으로 위탁하여 운영할 수 있습니다."
44,외국인 항공운송사업자와 관련된 4법상 권리 및 의무로 옳지 않은 것은?,,(사업법) 외국인 국제항공운송사업자는 대한민국 국내 노선(국내선) 구간만의 여객이나 화물을 운송하는 행위(Cabotage)가 원칙적으로 금지된다.,"(보안법) 대한민국을 목적지로 하여 취항하는 외국 항공사도 기내 테러 방지를 위해 필요시 자국 규정에 따라 무기 탑승을 허가할 수 있으나, 국내 영공 진입 전 장관의 동의가 필요하다.",(시설법) 외국인 운송사업자가 국내 공항시설을 사용할 때 부과되는 사용료는 상호주의에 따라 해당 국가의 항공사에게 전액 면제된다.,"(안전법) 외국인 사업자의 항공기가 국내 공항에 체류하는 동안, 장관 소속 항공안전감독관은 필요한 경우 해당 기체의 안전 규정 준수 여부를 검사(Ramp Inspection)할 수 있다.",3,"정답: 3
해설: 외국인 항공운송사업자라도 국내 공항의 활주로, 조명, 터미널 등 공항시설을 사용하는 경우 공항시설법 및 공항공사의 사용료 규정에 따라 동일하게 시설사용료를 납부해야 하며 일괄 면제되지 않습니다."
45,운항증명(AOC) 및 안전운항체계 유지 확인에 관한 통합 사항으로 옳은 것은?,,(사업/안전) 국제항공운송사업 면허를 취득한 사업자는 면허 취득 후 90일 이내에 예외 없이 운항증명(AOC) 검사를 최종 통과해야 한다.,(사업/안전) 안전운항체계 변경검사 시 장관은 새로 취항하려는 외국 공항의 시설 상태나 기상 정보 시스템의 적절성 등도 검사 대상에 포함한다.,(안전/시설) 운항증명을 받은 항공사가 자사 전용 격납고를 공항 외곽에 독자적으로 신축하려는 경우 장관의 운항증명 인가만으로 시설법상 건축 허가를 갈음한다.,(보안/안전) 운항증명을 발급받은 정기항공운송사업자는 보안법상 보안검색 실시 의무가 면제되고 국가경찰이 전담하게 된다.,2,"정답: 2
해설: 안전운항체계 검사(운항증명) 과정에서는 새로 취항할 노선의 운항지원 시설(공항의 기상, 통신, 관제 시설 등)의 적절성과 회항 절차 등도 심도 있게 확인 및 검사합니다."
46,항공기 내 금연 구역 및 흡연 시 처벌에 대한 각 법령의 적용으로 가장 적절한 것은?,,(안전/사업) 기장이 기내 흡연자를 적발하여 제지하는 과정에서 운송약관을 근거로 즉석에서 벌금을 징수할 법적 권한이 있다.,(보안법) 계류장에 주기되어 아직 출입문이 닫히지 않은 항공기 내부 화장실에서 흡연한 자는 항공보안법의 적용을 받지 않는다.,(보안법) 운항 중인 기내의 화장실에서 흡연을 한 승객은 항공보안법 위반으로 과태료가 아닌 벌금형 이상의 형사처벌 대상이다.,(시설법) 비행 중인 기내에서 흡연한 승객은 공항시설법에 따른 '공항 구역 내 금연' 위반 조항을 중복 적용받아 이중 처벌을 받는다.,3,"정답: 3
해설: 계류장 주기 여부와 무관하게 항공기 내에서의 흡연은 금지되며, 특히 '운항 중(모든 문이 닫힌 때부터 열릴 때까지)'인 기내에서의 흡연은 단순 과태료가 아니라 형사범죄(벌금형 등)로 무겁게 처벌됩니다."
47,항공종사자의 자격 및 과실 책임에 관한 내용 중 틀린 것은?,,"(안전법) 항공기 정비사가 수리 작업을 수행한 후, 규정에 따른 정비확인을 하지 않고 기체를 운항하게 한 경우 자격증명 효력 정지 대상이다.","(안전/시설) 항공교통관제사가 관제실수(Human Error)를 범하여 항공기 간 공중 충돌 위험이 발생한 경우, 안전법상 의무보고 대상 항공안전장애에 해당한다.","(보안법) 공항 보안검색요원이 승객의 흉기 반입을 실수로 적발하지 못하여 기내 폭행 사고가 난 경우, 검색요원의 항공종사자 자격이 영구 취소된다.","(사업/안전) 기장의 명백한 조종 과실로 기체가 활주로를 이탈한 경우, 조종사 개인의 징계(자격정지 등) 외에 소속 항공운송사업자도 사업법 또는 안전법상 과징금 처분을 받을 수 있다.",3,"정답: 3
해설: 보안검색요원은 항공보안법령에 따라 지정, 교육되는 자이며 항공안전법상 규정된 '항공종사자(조종사, 관제사, 정비사 등)' 자격증명 대상 직종이 아니므로, 취소될 자격증명 자체가 없습니다."
48,무인동력비행장치(드론)의 상용화 및 제재에 관한 통합 규정으로 옳지 않은 것은?,,(사업법) 최대이륙중량 2kg의 드론으로 유상 영상 촬영 사업을 하려는 자는 초경량비행장치 사용사업을 등록해야 한다.,"(안전법) 소유자 등이 드론(신고 대상)을 신고하지 않고 비행한 경우, 징역형이 아닌 과태료 부과 대상이다.","(보안법) 드론이 불법으로 공항 보호구역 상공에 침투한 경우, 공항운영자는 항공기 운항의 안전을 위해 해당 드론의 퇴치, 추락, 포획 등 필요한 조치를 취할 수 있다.","(시설/사업) 드론 사용사업자가 전용 이착륙장을 건설하려는 경우, 그 규모와 상관없이 예외 없이 공항시설법상 '공항운영증명'을 발급받아야 한다.",4,"정답: 4
해설: '공항운영증명'은 상업적 여객 운송에 사용되는 일정 규모 이상의 비행장(주요 공항)에 요구되는 최고 수준의 안전 인증이며, 단순 드론(초경량비행장치) 전용 이착륙장에 요구되지 않습니다."
49,항행안전시설에 대한 설치 및 침해 구제에 관한 설명 중 옳은 것은?,,(시설법) 비행장설치자 외에 사기업이나 일반 개인은 어떠한 경우에도 공항시설법상 항행안전시설을 설치하거나 관리할 수 없다.,(보안/시설) 국가정보원장은 공항 외곽에 위치한 항행안전시설의 보안이 중요하다고 판단하면 단독으로 이를 '공항보호구역'으로 편입시킬 수 있다.,"(통합) 항행안전시설인 레이더 기지 주변에 전파 장애를 유발하는 고층 건물을 불법 신축한 자에 대해, 장관은 시설법에 따라 제거를 명할 수 있다.","(사업법) 항공운송사업자는 운수권 유지의 조건으로, 취항하는 모든 해외 공항의 항행안전시설 유지보수 비용을 의무 분담해야 한다.",3,"정답: 3
해설: 공항시설법 제50조 및 관련 규정에 따라 국토교통부장관은 항행안전시설의 기능을 저해하거나 전파 장애를 일으키는 불법 장애물(건축물 등)에 대해 그 소유자에게 제거를 명할 수 있습니다."
50,항공운송사업자의 제재 수단으로서 '과징금' 제도에 대한 4법 연계 설명 중 옳지 않은 것은?,,(안전법) 장관은 정기항공운송사업자가 안전운항체계 유지 의무를 중대하게 위반한 경우 운항증명(AOC) 효력 정지에 갈음하여 최대 100억원의 과징금을 부과할 수 있다.,(사업법) 장관은 사업자가 면허의 조건을 위반한 경우 사업 정지에 갈음하여 최대 100억원의 과징금을 부과할 수 있다.,"(보안법) 항공운송사업자가 자체보안계획을 승인받지 않고 항공기를 운항한 경우, 장관은 운항 정지에 갈음하여 최대 100억원의 과징금을 부과할 수 있다.","(시설법) 공항운영증명을 받은 자가 안전기준을 위반하여 운영증명 취소 사유에 해당하더라도, 공항 폐쇄로 인한 공익 침해를 막기 위해 최대 100억원의 과징금으로 갈음할 수 있다.",3,"정답: 3
해설: 2024년 기준 항공보안법 상 자체보안계획 위반 등에 대한 제재수단으로 과태료나 벌칙 규정은 있으나, 항공사업법/안전법처럼 운항정지를 갈음하는 '최대 100억 원의 과징금' 제도가 항공보안법에 동일하게 100억으로 도입되어 있지는 않습니다. (보안법상 과징금 규정은 있으나 100억 규모가 아님)"
51,공항개발사업 및 실시계획 승인 고시의 효력에 관한 설명으로 가장 적절한 것은?,,"(시설법) 국가가 아닌 사업시행자가 공항개발사업의 실시계획 승인을 받은 경우, 해당 구역 내 타인의 토지에 대한 무상 몰수권이 즉각 발생한다.",(시설/사업) 실시계획이 고시되면 해당 공항 내 상업시설에 입점하려는 사업자는 사업법에 따른 구내영업 승인 절차가 완전히 면제된다.,"(시설법) 공항개발사업 실시계획이 승인·고시된 경우, 건축법 등 관련 법률에 따른 건축 허가나 도로법에 따른 도로점용 허가 등을 받은 것으로 의제(간주)된다.","(통합) 실시계획에 포함된 모든 신축 건물은 항공보안법상 '보안통제구역'으로 원시 지정되며, 완공 전이라도 일반인의 접근이 형사처벌 대상이 된다.",3,"정답: 3
해설: 공항시설법 제11조(관련 인가·허가등의 의제)에 따라, 공항개발사업의 실시계획이 승인·고시된 때에는 건축법, 국토계획법, 도로법 등에 따른 각종 인·허가를 일괄적으로 받은 것으로 의제하여 사업의 신속성을 보장합니다."
52,항공기 기장의 의무와 위급상황 대처(통합 법령)에 대한 설명 중 가장 옳지 않은 것은?,,"(안전법) 기장은 운항 중 항공기나 여객에 위급한 사태가 발생한 경우 비행계획을 변경할 수 있으며, 이 경우 지체 없이 관제기관에 보고해야 한다.","(사업/안전) 비행 전 기장이 항공기의 감항성에 문제가 있다고 판단하여 운항을 거부한 경우, 운항관리사는 이를 무시하고 부조종사에게 운항 지시를 내릴 권한이 있다.","(보안법) 기장은 항공기 내 불법방해행위자가 발생한 경우, 승객들에게 협조를 요청하여 해당 범인을 함께 제압 및 억류할 수 있다.","(시설법) 기장이 기상 악화로 인근 비행장에 비상 착륙한 경우, 해당 비행장 설치자는 긴급 상황을 고려하여 이착륙 절차 등에 관해 필요한 지원을 해야 한다.",2,"정답: 2
해설: 항공안전법상 항공기의 운항 안전에 대한 최종적인 책임과 권한은 '기장'에게 있으므로, 기장이 기체 결함(감항성 문제)을 이유로 운항을 거부하면 운항관리사나 회사가 이를 강제하거나 부조종사에게 단독 운항을 지시할 수 없습니다."
53,공역 및 제한구역 비행에 대한 통합 법령상 제재로 올바르게 짝지어지지 않은 것은?,,(안전법) 관제권 내에서 관제기관의 승인 없이 드론(초경량비행장치)을 비행한 자 - 과태료 부과,(통합) 휴전선 인근 비행금지구역(P-73 등)을 허가 없이 침범한 민간 항공기 조종사 - 항공안전법 위반에 따른 벌칙 및 조종사 자격증명 정지/취소 처분,(시설법) 공항 이동지역 내에서 관제탑의 지시를 위반하여 역주행한 급유 차량 운전자 - 시설법 위반에 따른 범칙금 또는 행정제재,(보안/안전) 테러 목적으로 비행금지구역을 고의 침범하여 항공기 탈취를 시도한 자 - 항공안전법에 의해서만 최고 10년 이하의 징역 처벌,4,"정답: 4
해설: 운항 중인 항공기를 탈취(하이재킹)하려는 행위는 항공보안법 제39조(항공기 납치죄)에 따라 '무기 또는 7년 이상의 징역'에 처해지는 초중대 범죄이며, 단순 안전법 위반으로 국한되지 않습니다."
54,"운송사업자의 사업 휴지, 폐지 및 운항증명(AOC) 처분에 관한 연계 내용으로 적절한 것은?",,"(사업/안전) 사업자가 장관의 인가 없이 정기 노선의 운항을 임의로 30일간 휴지한 경우, 사업법상 제재를 받으며 이는 안전법상 운항증명(AOC)의 즉각적 영구 폐지 사유가 된다.","(사업법) 국제항공운송사업자가 사업의 전부를 폐지하려는 경우 장관에게 신고하여야 하며, 폐지 신고가 수리되면 해당 사업면허는 효력을 잃는다.","(안전/시설) 운송사업자가 파산하여 운항증명(AOC)이 취소되면, 해당 사업자가 공항 내에 임차한 모든 영업용 시설물은 시설법에 따라 24시간 내에 국고로 귀속된다.",(보안/사업) 사업의 휴지 기간 중에도 해당 사업자는 노선 유지를 위해 실제 운항이 없더라도 탑승객에 대한 일일 보안검색 실적표를 허위로라도 의무 제출해야 한다.,2,"정답: 2
해설: 사업 휴지·폐지에 관한 항공사업법 제13조 등에 따라, 항공운송사업을 휴지하거나 폐지하려는 경우 장관에게 '신고'하여야 하며(정기편 노선 폐지 등은 허가/인가 요건 확인 요망), 폐지 수리 시 면허 효력이 상실됩니다. (1번의 임의 휴지가 AOC 영구 폐지로 직결되지는 않으며, 3번 국고 귀속 불가, 4번 허위 보고 범죄)"
55,항공보안법상 '상용화주(Regulated Agent)' 및 화물 보안검색 연계 규제로 옳지 않은 것은?,,(보안법) 화물을 위탁하려는 자(포워더 등)가 상용화주로 지정받으려면 자체보안계획을 수립하여 장관의 승인을 받아야 한다.,"(보안/안전) 상용화주가 보안검색을 완료하고 인계한 화물이라도, 항공운송사업자는 기적 전 안전을 위해 X-ray 검색을 100% 다시 재실시해야만 항공안전법상 적재가 허용된다.",(사업/보안) 국제항공운송사업자는 원칙적으로 장관으로부터 상용화주로 지정받은 자가 위탁하는 화물에 대해서는 보안검색 절차의 일부를 생략 또는 간소화할 수 있다.,"(보안법) 상용화주가 자체보안계획을 위반하여 보안이 뚫린 화물이 적재된 경우, 장관은 해당 상용화주의 지정을 취소할 수 있다.",2,"정답: 2
해설: 상용화주 제도의 목적 자체가 이중 검색으로 인한 물류 지연을 방지하기 위함이므로, 인가된 상용화주가 자체적으로 규정에 맞게 보안검색을 완료하고 봉인하여 인계한 화물은 항공사가 X-ray 등을 재실시하지 않고 그대로 탑재(간소화)하는 것이 원칙입니다."
56,기상 악화와 결항에 따른 보호 조치 및 비상 절차의 법령 적용으로 옳지 않은 것은?,,"(사업법) 태풍으로 정기편이 결항된 경우, 항공운송사업자는 운송약관에 따라 승객들에게 식사나 숙박 등 적절한 보호 조치를 제공해야 한다.",(안전법) 태풍 경보 발효 시 관할 지방항공청장은 항공기의 안전을 위해 해당 공항의 항공기 이륙을 전면 금지(통제)할 권한이 있다.,"(시설법) 이륙 대기 중 폭우로 활주로가 침수된 경우, 공항운영자는 안전을 위해 이착륙 시설의 운용을 즉시 중단하고 이를 항공고시보 등으로 알려야 한다.","(보안/사업) 결항에 불만을 품은 승객 100명이 보안통제구역인 계류장으로 단체 난입한 경우, 사업법상 여객 보호 의무가 우선하므로 공항운영자는 이들을 무력으로 제지할 수 없다.",4,"정답: 4
해설: 여객 보호 의무는 운송약관상의 서비스/행정적 절차일 뿐이며, 보안통제구역 무단 침입은 항공보안법 위반 및 항공기 테러 위험 행위이므로 공항운영자와 경찰은 즉각 무력을 동원해서라도 진압 및 퇴거시킬 법적 책임과 권한이 있습니다."
